"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2017-06-20,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-21,18,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-22,31,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-23,54,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-24,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-25,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-26,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-27,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-28,24,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-29,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-30,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-01,22,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-02,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-03,37,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-04,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-05,34,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-06,34,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-07,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-08,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-09,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-10,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-11,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-12,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-13,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-14,40,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-15,33,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-16,29,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-17,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-18,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-19,34,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-20,53,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-21,58,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-22,56,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-23,47,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-24,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-25,52,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-26,39,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-27,48,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-28,54,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-29,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-30,15,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-07-31,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-01,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-02,49,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-03,57,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-04,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-05,17,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-06,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-07,45,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-08,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-09,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-10,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-11,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-12,19,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-13,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-14,52,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-15,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-16,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-17,48,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-18,45,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-19,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-20,52,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-21,54,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-22,48,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-23,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-24,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-25,41,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-26,40,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-27,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-28,33,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-29,8,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-30,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-08-31,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-01,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-02,24,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-03,16,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-04,45,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-05,55,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-06,37,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-07,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-08,22,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-09,22,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-10,16,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-11,22,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-12,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-13,31,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-14,50,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-15,45,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-16,40,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-17,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-18,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-19,40,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-20,52,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-21,48,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-22,52,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-23,45,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-24,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-25,34,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-26,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-27,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-28,53,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-29,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-09-30,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-01,15,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-02,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-03,24,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-04,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-05,37,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-06,29,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-07,21,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-08,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-09,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-10,49,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-11,41,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-12,37,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-13,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-14,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-15,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-16,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-24,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-25,25,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-26,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-27,42,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-28,33,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-10-31,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-01,57,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-02,33,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-03,55,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-04,41,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-05,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-06,55,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-07,46,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-08,5,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-09,6,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-10,18,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-11,21,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-12,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-13,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-14,42,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-15,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-16,41,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-17,22,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-18,41,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-19,10,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-20,24,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-21,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-22,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-23,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-24,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-25,53,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-26,31,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-27,33,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-28,39,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-29,54,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-11-30,64,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-01,58,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-02,56,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-03,56,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-04,46,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-05,55,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-06,19,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-07,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-08,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-09,15,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-10,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-11,46,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-12,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-13,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-14,39,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-15,48,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-16,40,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-17,65,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-18,66,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-19,64,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-20,51,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-21,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-22,48,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-23,41,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-24,9,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-25,14,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-26,17,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-27,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-28,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-29,48,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-30,58,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-12-31,12,"Triple Oak",NA,"Wake",35.8652,-78.8197
2018-01-03,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-04,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-05,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-06,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-07,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-08,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-09,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-10,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-11,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-12,3,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-13,26,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-14,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-15,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-16,64,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-17,63,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-18,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-19,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-20,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-21,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-22,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-23,26,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-24,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-25,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-26,64,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-27,69,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-28,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-29,17,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-30,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-31,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-01,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-02,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-03,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-04,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-05,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-06,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-07,34,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-08,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-09,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-10,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-11,19,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-12,10,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-13,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-14,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-15,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-16,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-17,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-18,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-19,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-20,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-21,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-22,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-23,57,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-24,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-25,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-26,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-27,34,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-02-28,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-01,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-02,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-03,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-04,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-05,53,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-06,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-07,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-08,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-09,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-10,83,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-11,70,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-12,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-13,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-14,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-15,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-16,61,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-17,59,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-18,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-19,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-20,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-21,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-22,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-23,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-24,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-25,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-26,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-27,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-28,56,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-29,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-30,34,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-03-31,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-01,46,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-02,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-03,59,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-04,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-05,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-06,59,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-07,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-08,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-09,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-10,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-11,58,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-12,59,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-13,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-14,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-15,31,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-16,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-24,9,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-25,10,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-26,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-27,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-28,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-29,19,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-04-30,22,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-01,34,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-02,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-03,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-04,58,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-05,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-06,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-07,21,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-08,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-09,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-10,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-11,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-12,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-13,56,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-14,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-15,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-16,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-17,15,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-18,16,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-19,0,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-20,21,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-21,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-22,22,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-23,21,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-24,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-25,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-26,17,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-27,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-28,5,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-29,6,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-30,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-05-31,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-01,24,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-02,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-03,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-04,19,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-05,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-06,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-07,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-08,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-09,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-10,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-11,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-12,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-13,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-14,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-15,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-16,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-17,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-18,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-19,49,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-20,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-21,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-22,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-23,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-24,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-25,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-26,22,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-27,26,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-28,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-29,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-06-30,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-01,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-02,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-03,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-04,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-05,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-06,17,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-07,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-08,16,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-09,16,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-10,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-11,49,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-12,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-13,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-14,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-15,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-16,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-17,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-18,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-19,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-20,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-21,26,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-22,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-23,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-24,17,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-25,17,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-26,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-27,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-28,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-29,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-30,8,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-07-31,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2018-01-01,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2018-01-02,51,"Bryson City",NA,"Swain",35.434767,-83.442133
2018-01-03,44,"Bryson City",NA,"Swain",35.434767,-83.442133
